AC,Meth level,Gamma mew,Gamma sigma,Num sites,Type
47,0,3.37e-09,2.41e-09,20.0,Data
47,0,3.37e-09,2.41e-09,23.21108916930274,Theory
48,0,3.37e-09,2.41e-09,21.0,Data
48,0,3.37e-09,2.41e-09,23.28176124227962,Theory
49,0,3.37e-09,2.41e-09,25.0,Data
49,0,3.37e-09,2.41e-09,21.24448730787772,Theory
50,0,3.37e-09,2.41e-09,16.0,Data
50,0,3.37e-09,2.41e-09,19.704738007020662,Theory
51,0,3.37e-09,2.41e-09,18.0,Data
51,0,3.37e-09,2.41e-09,21.832173514895153,Theory
52,0,3.37e-09,2.41e-09,17.0,Data
52,0,3.37e-09,2.41e-09,19.78109635033816,Theory
53,0,3.37e-09,2.41e-09,25.0,Data
53,0,3.37e-09,2.41e-09,18.021663156410952,Theory
54,0,3.37e-09,2.41e-09,21.0,Data
54,0,3.37e-09,2.41e-09,18.611459029930618,Theory
55,0,3.37e-09,2.41e-09,16.0,Data
55,0,3.37e-09,2.41e-09,17.69215366038581,Theory
56,0,3.37e-09,2.41e-09,21.0,Data
56,0,3.37e-09,2.41e-09,18.86568845420721,Theory
57,0,3.37e-09,2.41e-09,16.0,Data
57,0,3.37e-09,2.41e-09,15.87385919488141,Theory
58,0,3.37e-09,2.41e-09,15.0,Data
58,0,3.37e-09,2.41e-09,16.51927032125772,Theory
59,0,3.37e-09,2.41e-09,25.0,Data
59,0,3.37e-09,2.41e-09,14.27052166564239,Theory
60,0,3.37e-09,2.41e-09,21.0,Data
60,0,3.37e-09,2.41e-09,15.771588144118352,Theory
61,0,3.37e-09,2.41e-09,14.0,Data
61,0,3.37e-09,2.41e-09,15.660217126612077,Theory
62,0,3.37e-09,2.41e-09,15.0,Data
62,0,3.37e-09,2.41e-09,14.707685036729846,Theory
63,0,3.37e-09,2.41e-09,11.0,Data
63,0,3.37e-09,2.41e-09,14.362855552879214,Theory
64,0,3.37e-09,2.41e-09,13.0,Data
64,0,3.37e-09,2.41e-09,13.124734478917594,Theory
65,0,3.37e-09,2.41e-09,13.0,Data
65,0,3.37e-09,2.41e-09,14.66042960454198,Theory
66,0,3.37e-09,2.41e-09,15.0,Data
66,0,3.37e-09,2.41e-09,13.620696550219469,Theory
67,0,3.37e-09,2.41e-09,13.0,Data
67,0,3.37e-09,2.41e-09,11.93929364540042,Theory
68,0,3.37e-09,2.41e-09,15.0,Data
68,0,3.37e-09,2.41e-09,13.023375417158974,Theory
69,0,3.37e-09,2.41e-09,14.0,Data
69,0,3.37e-09,2.41e-09,11.792512360736529,Theory
70,0,3.37e-09,2.41e-09,14.0,Data
70,0,3.37e-09,2.41e-09,11.540242684423319,Theory
71,0,3.37e-09,2.41e-09,21.0,Data
71,0,3.37e-09,2.41e-09,12.054198243502105,Theory
72,0,3.37e-09,2.41e-09,4.0,Data
72,0,3.37e-09,2.41e-09,11.315601892454096,Theory
73,0,3.37e-09,2.41e-09,12.0,Data
73,0,3.37e-09,2.41e-09,11.41700030633114,Theory
74,0,3.37e-09,2.41e-09,13.0,Data
74,0,3.37e-09,2.41e-09,9.762175295199897,Theory
75,0,3.37e-09,2.41e-09,12.0,Data
75,0,3.37e-09,2.41e-09,9.921530599757366,Theory
76,0,3.37e-09,2.41e-09,10.0,Data
76,0,3.37e-09,2.41e-09,9.6510867696382,Theory
77,0,3.37e-09,2.41e-09,8.0,Data
77,0,3.37e-09,2.41e-09,9.334516812434888,Theory
78,0,3.37e-09,2.41e-09,14.0,Data
78,0,3.37e-09,2.41e-09,9.493158886725569,Theory
79,0,3.37e-09,2.41e-09,15.0,Data
79,0,3.37e-09,2.41e-09,9.21632737465779,Theory
80,0,3.37e-09,2.41e-09,12.0,Data
80,0,3.37e-09,2.41e-09,9.675077881114962,Theory
81,0,3.37e-09,2.41e-09,11.0,Data
81,0,3.37e-09,2.41e-09,8.846555628538164,Theory
82,0,3.37e-09,2.41e-09,11.0,Data
82,0,3.37e-09,2.41e-09,9.0923410789328,Theory
83,0,3.37e-09,2.41e-09,8.0,Data
83,0,3.37e-09,2.41e-09,8.848608033048224,Theory
84,0,3.37e-09,2.41e-09,11.0,Data
84,0,3.37e-09,2.41e-09,8.550524428515386,Theory
85,0,3.37e-09,2.41e-09,9.0,Data
85,0,3.37e-09,2.41e-09,7.925500369367741,Theory
86,0,3.37e-09,2.41e-09,9.0,Data
86,0,3.37e-09,2.41e-09,7.604403809055321,Theory
87,0,3.37e-09,2.41e-09,6.0,Data
87,0,3.37e-09,2.41e-09,7.21959129120992,Theory
88,0,3.37e-09,2.41e-09,14.0,Data
88,0,3.37e-09,2.41e-09,7.048606419615484,Theory
89,0,3.37e-09,2.41e-09,6.0,Data
89,0,3.37e-09,2.41e-09,8.005596494531448,Theory
90,0,3.37e-09,2.41e-09,4.0,Data
90,0,3.37e-09,2.41e-09,7.785731358929534,Theory
91,0,3.37e-09,2.41e-09,8.0,Data
91,0,3.37e-09,2.41e-09,6.4932748890066545,Theory
92,0,3.37e-09,2.41e-09,4.0,Data
92,0,3.37e-09,2.41e-09,6.714683566502722,Theory
93,0,3.37e-09,2.41e-09,8.0,Data
93,0,3.37e-09,2.41e-09,6.756283789350426,Theory
94,0,3.37e-09,2.41e-09,6.0,Data
94,0,3.37e-09,2.41e-09,6.848029652144544,Theory
95,0,3.37e-09,2.41e-09,7.0,Data
95,0,3.37e-09,2.41e-09,6.313433936150324,Theory
96,0,3.37e-09,2.41e-09,6.0,Data
96,0,3.37e-09,2.41e-09,6.072368167140263,Theory
97,0,3.37e-09,2.41e-09,5.0,Data
97,0,3.37e-09,2.41e-09,5.767849044442245,Theory
98,0,3.37e-09,2.41e-09,7.0,Data
98,0,3.37e-09,2.41e-09,6.993302332231541,Theory
99,0,3.37e-09,2.41e-09,7.0,Data
99,0,3.37e-09,2.41e-09,6.085034286823517,Theory
100,0,3.37e-09,2.41e-09,8.0,Data
100,0,3.37e-09,2.41e-09,6.380307067316515,Theory
101,0,3.37e-09,2.41e-09,6.0,Data
101,0,3.37e-09,2.41e-09,6.189211569533455,Theory
102,0,3.37e-09,2.41e-09,8.0,Data
102,0,3.37e-09,2.41e-09,5.618393050351846,Theory
103,0,3.37e-09,2.41e-09,5.0,Data
103,0,3.37e-09,2.41e-09,5.2215422204166995,Theory
104,0,3.37e-09,2.41e-09,3.0,Data
104,0,3.37e-09,2.41e-09,5.624307750689787,Theory
105,0,3.37e-09,2.41e-09,6.0,Data
105,0,3.37e-09,2.41e-09,5.585975036134151,Theory
106,0,3.37e-09,2.41e-09,5.0,Data
106,0,3.37e-09,2.41e-09,5.819669472755897,Theory
107,0,3.37e-09,2.41e-09,7.0,Data
107,0,3.37e-09,2.41e-09,4.927345253507166,Theory
108,0,3.37e-09,2.41e-09,4.0,Data
108,0,3.37e-09,2.41e-09,5.05772457015045,Theory
109,0,3.37e-09,2.41e-09,1.0,Data
109,0,3.37e-09,2.41e-09,4.66617821139228,Theory
110,0,3.37e-09,2.41e-09,5.0,Data
110,0,3.37e-09,2.41e-09,5.130417570385249,Theory
111,0,3.37e-09,2.41e-09,4.0,Data
111,0,3.37e-09,2.41e-09,5.361016611238498,Theory
112,0,3.37e-09,2.41e-09,5.0,Data
112,0,3.37e-09,2.41e-09,4.773125713321472,Theory
113,0,3.37e-09,2.41e-09,7.0,Data
113,0,3.37e-09,2.41e-09,4.488587693262537,Theory
114,0,3.37e-09,2.41e-09,4.0,Data
114,0,3.37e-09,2.41e-09,4.714519320890764,Theory
115,0,3.37e-09,2.41e-09,3.0,Data
115,0,3.37e-09,2.41e-09,5.216102158352632,Theory
116,0,3.37e-09,2.41e-09,4.0,Data
116,0,3.37e-09,2.41e-09,4.491289457012657,Theory
117,0,3.37e-09,2.41e-09,3.0,Data
117,0,3.37e-09,2.41e-09,4.307425215042131,Theory
118,0,3.37e-09,2.41e-09,6.0,Data
118,0,3.37e-09,2.41e-09,4.8214080296622015,Theory
119,0,3.37e-09,2.41e-09,2.0,Data
119,0,3.37e-09,2.41e-09,3.577446436566073,Theory
120,0,3.37e-09,2.41e-09,1.0,Data
120,0,3.37e-09,2.41e-09,4.399711204592993,Theory
121,0,3.37e-09,2.41e-09,6.0,Data
121,0,3.37e-09,2.41e-09,4.341384294939844,Theory
122,0,3.37e-09,2.41e-09,5.0,Data
122,0,3.37e-09,2.41e-09,4.399860416775611,Theory
123,0,3.37e-09,2.41e-09,4.0,Data
123,0,3.37e-09,2.41e-09,3.8979502364455265,Theory
124,0,3.37e-09,2.41e-09,3.0,Data
124,0,3.37e-09,2.41e-09,4.514639484811733,Theory
125,0,3.37e-09,2.41e-09,4.0,Data
125,0,3.37e-09,2.41e-09,3.4083673747772103,Theory
126,0,3.37e-09,2.41e-09,6.0,Data
126,0,3.37e-09,2.41e-09,4.182947963220281,Theory
127,0,3.37e-09,2.41e-09,3.0,Data
127,0,3.37e-09,2.41e-09,4.008340481437042,Theory
128,0,3.37e-09,2.41e-09,2.0,Data
128,0,3.37e-09,2.41e-09,3.2395537262965086,Theory
129,0,3.37e-09,2.41e-09,3.0,Data
129,0,3.37e-09,2.41e-09,3.183134620508578,Theory
130,0,3.37e-09,2.41e-09,3.0,Data
130,0,3.37e-09,2.41e-09,3.8456125963871663,Theory
131,0,3.37e-09,2.41e-09,6.0,Data
131,0,3.37e-09,2.41e-09,3.7757608045677062,Theory
132,0,3.37e-09,2.41e-09,3.0,Data
132,0,3.37e-09,2.41e-09,4.1967972614764015,Theory
133,0,3.37e-09,2.41e-09,3.0,Data
133,0,3.37e-09,2.41e-09,3.767824837071314,Theory
134,0,3.37e-09,2.41e-09,4.0,Data
134,0,3.37e-09,2.41e-09,3.338986440276465,Theory
135,0,3.37e-09,2.41e-09,5.0,Data
135,0,3.37e-09,2.41e-09,3.389715131263148,Theory
136,0,3.37e-09,2.41e-09,3.0,Data
136,0,3.37e-09,2.41e-09,2.694232556253139,Theory
137,0,3.37e-09,2.41e-09,4.0,Data
137,0,3.37e-09,2.41e-09,3.592211537639484,Theory
138,0,3.37e-09,2.41e-09,3.0,Data
138,0,3.37e-09,2.41e-09,3.2414513437374373,Theory
139,0,3.37e-09,2.41e-09,2.0,Data
139,0,3.37e-09,2.41e-09,3.1174838545143566,Theory
140,0,3.37e-09,2.41e-09,3.0,Data
140,0,3.37e-09,2.41e-09,2.888336932047029,Theory
141,0,3.37e-09,2.41e-09,5.0,Data
141,0,3.37e-09,2.41e-09,2.5923093272544584,Theory
142,0,3.37e-09,2.41e-09,3.0,Data
142,0,3.37e-09,2.41e-09,2.306131955011901,Theory
143,0,3.37e-09,2.41e-09,2.0,Data
143,0,3.37e-09,2.41e-09,2.984886719808867,Theory
144,0,3.37e-09,2.41e-09,1.0,Data
144,0,3.37e-09,2.41e-09,3.2264633301438357,Theory
145,0,3.37e-09,2.41e-09,1.0,Data
145,0,3.37e-09,2.41e-09,3.0287469047123303,Theory
146,0,3.37e-09,2.41e-09,2.0,Data
146,0,3.37e-09,2.41e-09,2.9200824154923297,Theory
147,0,3.37e-09,2.41e-09,1.0,Data
147,0,3.37e-09,2.41e-09,2.5284399799265005,Theory
148,0,3.37e-09,2.41e-09,2.0,Data
148,0,3.37e-09,2.41e-09,3.1425332207121777,Theory
149,0,3.37e-09,2.41e-09,1.0,Data
149,0,3.37e-09,2.41e-09,3.173733814209369,Theory
150,0,3.37e-09,2.41e-09,3.0,Data
150,0,3.37e-09,2.41e-09,2.6734592452782593,Theory
151,0,3.37e-09,2.41e-09,1.0,Data
151,0,3.37e-09,2.41e-09,3.0699033580497885,Theory
152,0,3.37e-09,2.41e-09,3.0,Data
152,0,3.37e-09,2.41e-09,2.700597925160697,Theory
153,0,3.37e-09,2.41e-09,5.0,Data
153,0,3.37e-09,2.41e-09,3.015907516230053,Theory
154,0,3.37e-09,2.41e-09,1.0,Data
154,0,3.37e-09,2.41e-09,2.7674223277531027,Theory
155,0,3.37e-09,2.41e-09,2.0,Data
155,0,3.37e-09,2.41e-09,2.612143789630314,Theory
156,0,3.37e-09,2.41e-09,1.0,Data
156,0,3.37e-09,2.41e-09,2.101766442611079,Theory
157,0,3.37e-09,2.41e-09,3.0,Data
157,0,3.37e-09,2.41e-09,2.7082598103459032,Theory
158,0,3.37e-09,2.41e-09,5.0,Data
158,0,3.37e-09,2.41e-09,2.8198255554406213,Theory
159,0,3.37e-09,2.41e-09,3.0,Data
159,0,3.37e-09,2.41e-09,2.544291272250587,Theory
160,0,3.37e-09,2.41e-09,1.0,Data
160,0,3.37e-09,2.41e-09,2.1514334793875087,Theory
161,0,3.37e-09,2.41e-09,0.0,Data
161,0,3.37e-09,2.41e-09,2.2687400480868205,Theory
162,0,3.37e-09,2.41e-09,3.0,Data
162,0,3.37e-09,2.41e-09,2.6692849091183555,Theory
163,0,3.37e-09,2.41e-09,5.0,Data
163,0,3.37e-09,2.41e-09,2.373285045650501,Theory
164,0,3.37e-09,2.41e-09,1.0,Data
164,0,3.37e-09,2.41e-09,2.4740379043317593,Theory
165,0,3.37e-09,2.41e-09,0.0,Data
165,0,3.37e-09,2.41e-09,2.428368033760102,Theory
166,0,3.37e-09,2.41e-09,0.0,Data
166,0,3.37e-09,2.41e-09,2.2657489172758543,Theory
167,0,3.37e-09,2.41e-09,2.0,Data
167,0,3.37e-09,2.41e-09,2.290147766100508,Theory
168,0,3.37e-09,2.41e-09,3.0,Data
168,0,3.37e-09,2.41e-09,2.533365516187471,Theory
169,0,3.37e-09,2.41e-09,2.0,Data
169,0,3.37e-09,2.41e-09,2.1332989905657604,Theory
170,0,3.37e-09,2.41e-09,1.0,Data
170,0,3.37e-09,2.41e-09,2.2233152390426296,Theory
171,0,3.37e-09,2.41e-09,3.0,Data
171,0,3.37e-09,2.41e-09,2.1805997993895576,Theory
172,0,3.37e-09,2.41e-09,3.0,Data
172,0,3.37e-09,2.41e-09,1.8709179013074515,Theory
173,0,3.37e-09,2.41e-09,1.0,Data
173,0,3.37e-09,2.41e-09,2.1305749415931703,Theory
174,0,3.37e-09,2.41e-09,1.0,Data
174,0,3.37e-09,2.41e-09,2.069055075562798,Theory
175,0,3.37e-09,2.41e-09,4.0,Data
175,0,3.37e-09,2.41e-09,2.552192121363859,Theory
176,0,3.37e-09,2.41e-09,2.0,Data
176,0,3.37e-09,2.41e-09,2.1079536073722993,Theory
177,0,3.37e-09,2.41e-09,1.0,Data
177,0,3.37e-09,2.41e-09,1.7867256318951572,Theory
178,0,3.37e-09,2.41e-09,2.0,Data
178,0,3.37e-09,2.41e-09,1.999532673000929,Theory
179,0,3.37e-09,2.41e-09,2.0,Data
179,0,3.37e-09,2.41e-09,2.0580296685829373,Theory
180,0,3.37e-09,2.41e-09,4.0,Data
180,0,3.37e-09,2.41e-09,2.070319622989662,Theory
181,0,3.37e-09,2.41e-09,1.0,Data
181,0,3.37e-09,2.41e-09,2.0522475374951292,Theory
182,0,3.37e-09,2.41e-09,0.0,Data
182,0,3.37e-09,2.41e-09,1.9896989027545664,Theory
183,0,3.37e-09,2.41e-09,2.0,Data
183,0,3.37e-09,2.41e-09,1.929548941345831,Theory
184,0,3.37e-09,2.41e-09,0.0,Data
184,0,3.37e-09,2.41e-09,1.8409507652339152,Theory
185,0,3.37e-09,2.41e-09,1.0,Data
185,0,3.37e-09,2.41e-09,1.9049661290527409,Theory
186,0,3.37e-09,2.41e-09,4.0,Data
186,0,3.37e-09,2.41e-09,1.5886692261848185,Theory
187,0,3.37e-09,2.41e-09,3.0,Data
187,0,3.37e-09,2.41e-09,2.262832027632029,Theory
188,0,3.37e-09,2.41e-09,3.0,Data
188,0,3.37e-09,2.41e-09,1.8892509895138192,Theory
189,0,3.37e-09,2.41e-09,2.0,Data
189,0,3.37e-09,2.41e-09,1.9068938034557898,Theory
190,0,3.37e-09,2.41e-09,1.0,Data
190,0,3.37e-09,2.41e-09,2.051840965218675,Theory
191,0,3.37e-09,2.41e-09,4.0,Data
191,0,3.37e-09,2.41e-09,1.6641152665772507,Theory
192,0,3.37e-09,2.41e-09,2.0,Data
192,0,3.37e-09,2.41e-09,1.8841550295507528,Theory
193,0,3.37e-09,2.41e-09,1.0,Data
193,0,3.37e-09,2.41e-09,1.5158014576197545,Theory
194,0,3.37e-09,2.41e-09,2.0,Data
194,0,3.37e-09,2.41e-09,1.919163016869508,Theory
195,0,3.37e-09,2.41e-09,1.0,Data
195,0,3.37e-09,2.41e-09,1.3048323125478323,Theory
196,0,3.37e-09,2.41e-09,1.0,Data
196,0,3.37e-09,2.41e-09,1.6739638374764634,Theory
197,0,3.37e-09,2.41e-09,2.0,Data
197,0,3.37e-09,2.41e-09,1.6512427488587518,Theory
198,0,3.37e-09,2.41e-09,2.0,Data
198,0,3.37e-09,2.41e-09,1.7539272430022648,Theory
199,0,3.37e-09,2.41e-09,0.0,Data
199,0,3.37e-09,2.41e-09,1.2364066844476764,Theory
200,0,3.37e-09,2.41e-09,0.0,Data
200,0,3.37e-09,2.41e-09,1.6171238878049365,Theory
0,0,8.57e-10,7.47e-12,68090.0,Data
0,0,8.57e-10,7.47e-12,68091.50557710844,Theory
1,0,8.57e-10,7.47e-12,1324.0,Data
1,0,8.57e-10,7.47e-12,1283.3768405764424,Theory
2,0,8.57e-10,7.47e-12,309.0,Data
2,0,8.57e-10,7.47e-12,297.00121524325414,Theory
3,0,8.57e-10,7.47e-12,137.0,Data
3,0,8.57e-10,7.47e-12,143.88493228838763,Theory
4,0,8.57e-10,7.47e-12,81.0,Data
4,0,8.57e-10,7.47e-12,87.28879981087641,Theory
5,0,8.57e-10,7.47e-12,49.0,Data
5,0,8.57e-10,7.47e-12,60.31063041858834,Theory
6,0,8.57e-10,7.47e-12,51.0,Data
6,0,8.57e-10,7.47e-12,44.00728247810478,Theory
7,0,8.57e-10,7.47e-12,34.0,Data
7,0,8.57e-10,7.47e-12,34.15020810713356,Theory
8,0,8.57e-10,7.47e-12,32.0,Data
8,0,8.57e-10,7.47e-12,27.671515838894504,Theory
9,0,8.57e-10,7.47e-12,21.0,Data
9,0,8.57e-10,7.47e-12,22.715913628657486,Theory
10,0,8.57e-10,7.47e-12,22.0,Data
10,0,8.57e-10,7.47e-12,19.052123685974507,Theory
11,0,8.57e-10,7.47e-12,9.0,Data
11,0,8.57e-10,7.47e-12,16.047725823893174,Theory
12,0,8.57e-10,7.47e-12,9.0,Data
12,0,8.57e-10,7.47e-12,13.684193159919928,Theory
13,0,8.57e-10,7.47e-12,12.0,Data
13,0,8.57e-10,7.47e-12,12.223751059199815,Theory
14,0,8.57e-10,7.47e-12,9.0,Data
14,0,8.57e-10,7.47e-12,10.699302259171798,Theory
15,0,8.57e-10,7.47e-12,9.0,Data
15,0,8.57e-10,7.47e-12,9.520353017705261,Theory
16,0,8.57e-10,7.47e-12,7.0,Data
16,0,8.57e-10,7.47e-12,8.58282454776459,Theory
17,0,8.57e-10,7.47e-12,5.0,Data
17,0,8.57e-10,7.47e-12,7.582997313003697,Theory
18,0,8.57e-10,7.47e-12,7.0,Data
18,0,8.57e-10,7.47e-12,7.058436896396835,Theory
19,0,8.57e-10,7.47e-12,7.0,Data
19,0,8.57e-10,7.47e-12,6.371726007199565,Theory
20,0,8.57e-10,7.47e-12,6.0,Data
20,0,8.57e-10,7.47e-12,5.840539242680843,Theory
21,0,8.57e-10,7.47e-12,7.0,Data
21,0,8.57e-10,7.47e-12,5.347890490158221,Theory
22,0,8.57e-10,7.47e-12,4.0,Data
22,0,8.57e-10,7.47e-12,4.913774554303398,Theory
23,0,8.57e-10,7.47e-12,2.0,Data
23,0,8.57e-10,7.47e-12,4.59700920978079,Theory
24,0,8.57e-10,7.47e-12,5.0,Data
24,0,8.57e-10,7.47e-12,4.251641085220017,Theory
25,0,8.57e-10,7.47e-12,2.0,Data
25,0,8.57e-10,7.47e-12,3.9155571909863607,Theory
26,0,8.57e-10,7.47e-12,5.0,Data
26,0,8.57e-10,7.47e-12,3.648633700735955,Theory
27,0,8.57e-10,7.47e-12,2.0,Data
27,0,8.57e-10,7.47e-12,3.4279506462966642,Theory
28,0,8.57e-10,7.47e-12,5.0,Data
28,0,8.57e-10,7.47e-12,3.2834559436406687,Theory
29,0,8.57e-10,7.47e-12,5.0,Data
29,0,8.57e-10,7.47e-12,2.9869286185602717,Theory
30,0,8.57e-10,7.47e-12,3.0,Data
30,0,8.57e-10,7.47e-12,2.7260256090896946,Theory
31,0,8.57e-10,7.47e-12,1.0,Data
31,0,8.57e-10,7.47e-12,2.6612331492683556,Theory
32,0,8.57e-10,7.47e-12,0.0,Data
32,0,8.57e-10,7.47e-12,2.585376610834915,Theory
33,0,8.57e-10,7.47e-12,3.0,Data
33,0,8.57e-10,7.47e-12,2.4314913695908746,Theory
34,0,8.57e-10,7.47e-12,2.0,Data
34,0,8.57e-10,7.47e-12,2.310321919219697,Theory
35,0,8.57e-10,7.47e-12,1.0,Data
35,0,8.57e-10,7.47e-12,2.0373130800574155,Theory
36,0,8.57e-10,7.47e-12,2.0,Data
36,0,8.57e-10,7.47e-12,2.113419228058414,Theory
37,0,8.57e-10,7.47e-12,5.0,Data
37,0,8.57e-10,7.47e-12,2.0300648219365383,Theory
38,0,8.57e-10,7.47e-12,3.0,Data
38,0,8.57e-10,7.47e-12,1.8629993544215657,Theory
39,0,8.57e-10,7.47e-12,1.0,Data
39,0,8.57e-10,7.47e-12,1.7639654915079261,Theory
40,0,8.57e-10,7.47e-12,4.0,Data
40,0,8.57e-10,7.47e-12,1.7521979614348588,Theory
41,0,8.57e-10,7.47e-12,3.0,Data
41,0,8.57e-10,7.47e-12,1.5416920103885317,Theory
42,0,8.57e-10,7.47e-12,1.0,Data
42,0,8.57e-10,7.47e-12,1.5135767163031817,Theory
43,0,8.57e-10,7.47e-12,0.0,Data
43,0,8.57e-10,7.47e-12,1.5224414525313796,Theory
44,0,8.57e-10,7.47e-12,0.0,Data
44,0,8.57e-10,7.47e-12,1.421707054990921,Theory
45,0,8.57e-10,7.47e-12,0.0,Data
45,0,8.57e-10,7.47e-12,1.2853814475892107,Theory
46,0,8.57e-10,7.47e-12,1.0,Data
46,0,8.57e-10,7.47e-12,1.2424344375039953,Theory
47,0,8.57e-10,7.47e-12,0.0,Data
47,0,8.57e-10,7.47e-12,1.2237188696070227,Theory
48,0,8.57e-10,7.47e-12,1.0,Data
48,0,8.57e-10,7.47e-12,1.2349614442707557,Theory
49,0,8.57e-10,7.47e-12,0.0,Data
49,0,8.57e-10,7.47e-12,1.1109722793829795,Theory
50,0,8.57e-10,7.47e-12,0.0,Data
50,0,8.57e-10,7.47e-12,1.028216449794707,Theory
51,0,8.57e-10,7.47e-12,0.0,Data
51,0,8.57e-10,7.47e-12,1.1729634125075208,Theory
52,0,8.57e-10,7.47e-12,0.0,Data
52,0,8.57e-10,7.47e-12,1.0378082381846951,Theory
53,0,8.57e-10,7.47e-12,0.0,Data
53,0,8.57e-10,7.47e-12,0.9394625223752082,Theory
54,0,8.57e-10,7.47e-12,1.0,Data
54,0,8.57e-10,7.47e-12,0.9886018432086847,Theory
55,0,8.57e-10,7.47e-12,0.0,Data
55,0,8.57e-10,7.47e-12,0.9318585328165183,Theory
56,0,8.57e-10,7.47e-12,1.0,Data
56,0,8.57e-10,7.47e-12,1.0115247890905283,Theory
57,0,8.57e-10,7.47e-12,1.0,Data
57,0,8.57e-10,7.47e-12,0.8210638770571428,Theory
58,0,8.57e-10,7.47e-12,0.0,Data
58,0,8.57e-10,7.47e-12,0.8776072437179822,Theory
59,0,8.57e-10,7.47e-12,1.0,Data
59,0,8.57e-10,7.47e-12,0.7377451256429631,Theory
60,0,8.57e-10,7.47e-12,1.0,Data
60,0,8.57e-10,7.47e-12,0.8447691141269865,Theory
61,0,8.57e-10,7.47e-12,0.0,Data
61,0,8.57e-10,7.47e-12,0.8332738247351388,Theory
62,0,8.57e-10,7.47e-12,2.0,Data
62,0,8.57e-10,7.47e-12,0.7749621616210854,Theory
63,0,8.57e-10,7.47e-12,1.0,Data
63,0,8.57e-10,7.47e-12,0.7593491116123727,Theory
64,0,8.57e-10,7.47e-12,0.0,Data
64,0,8.57e-10,7.47e-12,0.6857342652886854,Theory
65,0,8.57e-10,7.47e-12,0.0,Data
65,0,8.57e-10,7.47e-12,0.7895152308743638,Theory
66,0,8.57e-10,7.47e-12,0.0,Data
66,0,8.57e-10,7.47e-12,0.7187790540164247,Theory
67,0,8.57e-10,7.47e-12,0.0,Data
67,0,8.57e-10,7.47e-12,0.619328653029726,Theory
68,0,8.57e-10,7.47e-12,1.0,Data
68,0,8.57e-10,7.47e-12,0.6972091764878876,Theory
69,0,8.57e-10,7.47e-12,0.0,Data
69,0,8.57e-10,7.47e-12,0.6173064004150293,Theory
70,0,8.57e-10,7.47e-12,0.0,Data
70,0,8.57e-10,7.47e-12,0.6085173724110424,Theory
71,0,8.57e-10,7.47e-12,1.0,Data
71,0,8.57e-10,7.47e-12,0.6436739307012711,Theory
72,0,8.57e-10,7.47e-12,0.0,Data
72,0,8.57e-10,7.47e-12,0.5962345151381768,Theory
73,0,8.57e-10,7.47e-12,1.0,Data
73,0,8.57e-10,7.47e-12,0.6068609251027616,Theory
74,0,8.57e-10,7.47e-12,0.0,Data
74,0,8.57e-10,7.47e-12,0.5043953358478709,Theory
75,0,8.57e-10,7.47e-12,0.0,Data
75,0,8.57e-10,7.47e-12,0.5238694551343231,Theory
76,0,8.57e-10,7.47e-12,0.0,Data
76,0,8.57e-10,7.47e-12,0.5084481747964539,Theory
77,0,8.57e-10,7.47e-12,0.0,Data
77,0,8.57e-10,7.47e-12,0.4912987255295672,Theory
78,0,8.57e-10,7.47e-12,0.0,Data
78,0,8.57e-10,7.47e-12,0.5039682085305657,Theory
79,0,8.57e-10,7.47e-12,1.0,Data
79,0,8.57e-10,7.47e-12,0.48695640824888925,Theory
80,0,8.57e-10,7.47e-12,0.0,Data
80,0,8.57e-10,7.47e-12,0.5175994748495701,Theory
81,0,8.57e-10,7.47e-12,0.0,Data
81,0,8.57e-10,7.47e-12,0.4642844937685945,Theory
82,0,8.57e-10,7.47e-12,0.0,Data
82,0,8.57e-10,7.47e-12,0.484109164900884,Theory
83,0,8.57e-10,7.47e-12,0.0,Data
83,0,8.57e-10,7.47e-12,0.46867868826664744,Theory
84,0,8.57e-10,7.47e-12,0.0,Data
84,0,8.57e-10,7.47e-12,0.4517903134370764,Theory
85,0,8.57e-10,7.47e-12,1.0,Data
85,0,8.57e-10,7.47e-12,0.41504082364144174,Theory
86,0,8.57e-10,7.47e-12,2.0,Data
86,0,8.57e-10,7.47e-12,0.399125855506997,Theory
87,0,8.57e-10,7.47e-12,0.0,Data
87,0,8.57e-10,7.47e-12,0.3780238874159156,Theory
88,0,8.57e-10,7.47e-12,0.0,Data
88,0,8.57e-10,7.47e-12,0.3704713556203879,Theory
89,0,8.57e-10,7.47e-12,1.0,Data
89,0,8.57e-10,7.47e-12,0.4320998336943822,Theory
90,0,8.57e-10,7.47e-12,0.0,Data
90,0,8.57e-10,7.47e-12,0.41412962885803867,Theory
91,0,8.57e-10,7.47e-12,0.0,Data
91,0,8.57e-10,7.47e-12,0.33433499050375914,Theory
92,0,8.57e-10,7.47e-12,0.0,Data
92,0,8.57e-10,7.47e-12,0.3552587404018727,Theory
93,0,8.57e-10,7.47e-12,0.0,Data
93,0,8.57e-10,7.47e-12,0.35822380722767994,Theory
94,0,8.57e-10,7.47e-12,1.0,Data
94,0,8.57e-10,7.47e-12,0.3643157398773897,Theory
95,0,8.57e-10,7.47e-12,0.0,Data
95,0,8.57e-10,7.47e-12,0.33091305797003606,Theory
96,0,8.57e-10,7.47e-12,0.0,Data
96,0,8.57e-10,7.47e-12,0.31899181466932075,Theory
97,0,8.57e-10,7.47e-12,1.0,Data
